timestamp,station_id,rainfall,temperature,humidity,wind_speed,wind_dir,iso_outlier,rainfall_diff,rainfall_temporal_outlier,temperature_diff,temperature_temporal_outlier,humidity_diff,humidity_temporal_outlier,wind_speed_diff,wind_speed_temporal_outlier,wind_dir_diff,wind_dir_temporal_outlier,temperature_stat_outlier,humidity_stat_outlier,wind_speed_stat_outlier,wind_dir_stat_outlier,rainfall_stat_outlier,temperature_outlier,humidity_outlier,wind_speed_outlier,wind_dir_outlier,rainfall_outlier
2025-01-06 16:50:00,Gisenyi,0.0,25.0,,2.1,281.0,False,0.0,False,0.3999999999999986,False,,False,1.1999999999999997,False,2.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 17:00:00,Gisenyi,0.0,25.2,,2.1,293.0,False,0.0,False,0.1999999999999993,False,,False,0.0,False,12.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 17:10:00,Gisenyi,0.0,24.4,,3.1,299.0,False,0.0,False,0.8000000000000007,False,,False,1.0,False,6.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 17:20:00,Gisenyi,0.0,23.8,,2.7,340.0,False,0.0,False,0.5999999999999979,False,,False,0.3999999999999999,False,41.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 17:40:00,Gisenyi,0.0,22.5,,3.2,29.0,False,0.0,False,0.8000000000000007,False,,False,0.3999999999999999,False,7.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 17:50:00,Gisenyi,0.0,22.1,,2.6,46.0,False,0.0,False,0.3999999999999986,False,,False,0.6000000000000001,False,17.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 18:00:00,Gisenyi,0.0,21.6,,3.0,48.0,False,0.0,False,0.5,False,,False,0.3999999999999999,False,2.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 18:10:00,Gisenyi,0.0,21.8,,3.3,65.0,False,0.0,False,0.1999999999999993,False,,False,0.2999999999999998,False,17.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 18:20:00,Gisenyi,0.0,21.2,,2.8,63.0,False,0.0,False,0.6000000000000014,False,,False,0.5,False,2.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 18:30:00,Gisenyi,0.0,21.5,,3.1,83.0,False,0.0,False,0.3000000000000007,False,,False,0.30000000000000027,False,20.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 18:40:00,Gisenyi,0.0,21.3,,2.3,79.0,False,0.0,False,0.1999999999999993,False,,False,0.8000000000000003,False,4.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 18:50:00,Gisenyi,0.0,21.1,,2.4,79.0,False,0.0,False,0.1999999999999993,False,,False,0.10000000000000009,False,0.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 19:00:00,Gisenyi,0.0,20.7,,2.3,74.0,False,0.0,False,0.40000000000000213,False,,False,0.10000000000000009,False,5.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 19:10:00,Gisenyi,0.0,20.5,,2.5,79.0,False,0.0,False,0.1999999999999993,False,,False,0.20000000000000018,False,5.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 19:20:00,Gisenyi,0.0,20.3,,1.6,77.0,False,0.0,False,0.1999999999999993,False,,False,0.8999999999999999,False,2.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 19:30:00,Gisenyi,0.0,20.7,,1.6,71.0,False,0.0,False,0.3999999999999986,False,,False,0.0,False,6.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 19:40:00,Gisenyi,0.0,19.6,,1.5,16.0,False,0.0,False,1.0999999999999979,False,,False,0.10000000000000009,False,55.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 19:50:00,Gisenyi,0.0,19.5,,1.0,63.0,False,0.0,False,0.10000000000000142,False,,False,0.5,False,47.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 20:00:00,Gisenyi,0.0,19.5,,1.0,149.0,False,0.0,False,0.0,False,,False,0.0,False,86.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 20:10:00,Gisenyi,0.0,20.6,,1.3,100.0,False,0.0,False,1.1000000000000014,False,,False,0.30000000000000004,False,49.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 20:20:00,Gisenyi,0.0,20.2,,1.7,116.0,False,0.0,False,0.40000000000000213,False,,False,0.3999999999999999,False,16.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 20:30:00,Gisenyi,0.0,21.3,,2.4,123.0,False,0.0,False,1.1000000000000014,False,,False,0.7,False,7.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 20:40:00,Gisenyi,0.0,21.2,,2.3,115.0,False,0.0,False,0.10000000000000142,False,,False,0.10000000000000009,False,8.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 20:50:00,Gisenyi,0.0,21.2,,2.2,113.0,False,0.0,False,0.0,False,,False,0.09999999999999964,False,2.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 21:00:00,Gisenyi,0.0,21.0,,2.3,107.0,False,0.0,False,0.1999999999999993,False,,False,0.09999999999999964,False,6.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 21:10:00,Gisenyi,0.0,20.9,,1.5,137.0,False,0.0,False,0.10000000000000142,False,,False,0.7999999999999998,False,30.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 21:20:00,Gisenyi,0.0,19.2,,1.1,302.0,False,0.0,False,1.6999999999999993,False,,False,0.3999999999999999,False,165.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 21:50:00,Gisenyi,0.0,17.5,,1.8,360.0,False,0.0,False,0.5,False,,False,0.40000000000000013,False,12.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 22:00:00,Gisenyi,0.0,17.9,,2.3,342.0,False,0.0,False,0.3999999999999986,False,,False,0.4999999999999998,False,18.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 22:20:00,Gisenyi,0.0,17.0,,2.7,7.0,False,0.0,False,1.1000000000000014,False,,False,0.9000000000000001,False,0.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 22:30:00,Gisenyi,0.0,16.9,,3.1,13.0,False,0.0,False,0.10000000000000142,False,,False,0.3999999999999999,False,6.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 22:40:00,Gisenyi,0.0,16.5,,2.8,16.0,False,0.0,False,0.3999999999999986,False,,False,0.30000000000000027,False,3.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 22:50:00,Gisenyi,0.0,16.3,,2.8,33.0,False,0.0,False,0.1999999999999993,False,,False,0.0,False,17.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 23:00:00,Gisenyi,0.0,16.2,,2.5,32.0,False,0.0,False,0.10000000000000142,False,,False,0.2999999999999998,False,1.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 23:10:00,Gisenyi,0.0,16.5,,2.0,41.0,False,0.0,False,0.3000000000000007,False,,False,0.5,False,9.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 23:20:00,Gisenyi,0.0,16.9,,2.0,28.0,False,0.0,False,0.3999999999999986,False,,False,0.0,False,13.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 23:30:00,Gisenyi,0.0,16.6,,2.3,30.0,False,0.0,False,0.29999999999999716,False,,False,0.2999999999999998,False,2.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 23:40:00,Gisenyi,0.0,15.8,,2.8,33.0,False,0.0,False,0.8000000000000007,False,,False,0.5,False,3.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-06 23:50:00,Gisenyi,0.0,16.0,,2.5,37.0,False,0.0,False,0.1999999999999993,False,,False,0.2999999999999998,False,4.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 00:00:00,Gisenyi,0.0,19.5,,1.3,162.0,False,0.0,False,3.5,False,,False,1.2,False,125.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 00:10:00,Gisenyi,0.0,19.3,,1.4,145.0,False,0.0,False,0.1999999999999993,False,,False,0.09999999999999987,False,17.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 00:20:00,Gisenyi,0.0,19.5,,1.8,157.0,False,0.0,False,0.1999999999999993,False,,False,0.40000000000000013,False,12.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 00:30:00,Gisenyi,0.0,19.1,,1.5,138.0,False,0.0,False,0.3999999999999986,False,,False,0.30000000000000004,False,19.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 00:40:00,Gisenyi,0.0,19.0,,1.7,126.0,False,0.0,False,0.10000000000000142,False,,False,0.19999999999999996,False,12.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 00:50:00,Gisenyi,0.0,18.5,,1.4,109.0,False,0.0,False,0.5,False,,False,0.30000000000000004,False,17.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 01:00:00,Gisenyi,0.0,17.5,,1.7,84.0,False,0.0,False,1.0,False,,False,0.30000000000000004,False,25.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 01:10:00,Gisenyi,0.0,17.2,,1.5,95.0,False,0.0,False,0.3000000000000007,False,,False,0.19999999999999996,False,11.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 01:20:00,Gisenyi,0.0,17.1,,1.3,85.0,False,0.0,False,0.09999999999999787,False,,False,0.19999999999999996,False,10.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 01:30:00,Gisenyi,0.0,16.1,,1.5,43.0,False,0.0,False,1.0,False,,False,0.19999999999999996,False,42.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 01:40:00,Gisenyi,0.0,15.2,,1.9,33.0,False,0.0,False,0.9000000000000021,False,,False,0.3999999999999999,False,10.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 01:50:00,Gisenyi,0.0,15.0,,1.6,40.0,False,0.0,False,0.1999999999999993,False,,False,0.2999999999999998,False,7.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 02:00:00,Gisenyi,0.0,15.2,,1.5,54.0,False,0.0,False,0.1999999999999993,False,,False,0.10000000000000009,False,14.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 02:10:00,Gisenyi,0.0,15.2,,1.2,54.0,False,0.0,False,0.0,False,,False,0.30000000000000004,False,0.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 02:20:00,Gisenyi,0.0,15.0,,1.1,24.0,False,0.0,False,0.1999999999999993,False,,False,0.09999999999999987,False,30.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 02:30:00,Gisenyi,0.0,15.5,,1.6,31.0,False,0.0,False,0.5,False,,False,0.5,False,7.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 02:40:00,Gisenyi,0.0,16.5,,1.2,71.0,False,0.0,False,1.0,False,,False,0.40000000000000013,False,40.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 02:50:00,Gisenyi,0.0,17.1,,2.0,86.0,False,0.0,False,0.6000000000000014,False,,False,0.8,False,15.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 03:00:00,Gisenyi,0.0,18.4,,1.6,107.0,False,0.0,False,1.2999999999999972,False,,False,0.3999999999999999,False,21.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 03:10:00,Gisenyi,0.0,18.5,,1.2,87.0,False,0.0,False,0.10000000000000142,False,,False,0.40000000000000013,False,20.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 03:20:00,Gisenyi,0.0,17.7,,1.2,3.0,False,0.0,False,0.8000000000000007,False,,False,0.0,False,84.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 03:30:00,Gisenyi,0.0,17.0,,1.9,9.0,False,0.0,False,0.6999999999999993,False,,False,0.7,False,6.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 03:40:00,Gisenyi,0.0,16.4,,2.6,20.0,False,0.0,False,0.6000000000000014,False,,False,0.7000000000000002,False,11.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 03:50:00,Gisenyi,0.0,16.1,,2.0,35.0,False,0.0,False,0.29999999999999716,False,,False,0.6000000000000001,False,15.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 04:00:00,Gisenyi,0.0,16.4,,1.6,62.0,False,0.0,False,0.29999999999999716,False,,False,0.3999999999999999,False,27.0,False,False,False,False,False,False,False,False,False,False,False
2025-01-07 04:10:00,Gisenyi,0.0,16.5,,1.4,72.0,False,0.0,False,0.10000000000000142,False,,False,0.20000000000000018,False,10.0,False,False,False,False,False,False,False,False,False,False,False
